Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
1.9036	Node12	0	2628	FullDelay	0.132598	132598	1	3
1.91217	Node12	0	2662	LastDelay	0.132666	132666	1	3
1.91217	Node12	0	2662	FullDelay	0.132666	132666	1	3
1.92073	Node12	0	2696	LastDelay	0.132734	132734	1	3
1.92073	Node12	0	2696	FullDelay	0.132734	132734	1	3
1.9293	Node12	0	2731	LastDelay	0.132552	132552	1	3
1.9293	Node12	0	2731	FullDelay	0.132552	132552	1	3
1.93787	Node12	0	2764	LastDelay	0.13287	132870	1	3
1.93787	Node12	0	2764	FullDelay	0.13287	132870	1	3
1.94644	Node12	0	2799	LastDelay	0.132688	132688	1	3
1.94644	Node12	0	2799	FullDelay	0.132688	132688	1	3
1.95501	Node12	0	2834	LastDelay	0.132506	132506	1	3
1.95501	Node12	0	2834	FullDelay	0.132506	132506	1	3
1.96357	Node12	0	2867	LastDelay	0.132824	132824	1	3
1.96357	Node12	0	2867	FullDelay	0.132824	132824	1	3
1.97214	Node12	0	2902	LastDelay	0.132642	132642	1	3
1.97214	Node12	0	2902	FullDelay	0.132642	132642	1	3
1.98071	Node12	0	2936	LastDelay	0.13271	132710	1	3
1.98071	Node12	0	2936	FullDelay	0.13271	132710	1	3
1.98927	Node12	0	44	LastDelay	0.13252	132520	1	3
1.98927	Node12	0	44	FullDelay	1.97827	1.97827e+06	6	3
1.99783	Node12	0	83	LastDelay	0.13258	132580	1	3
1.99783	Node12	0	83	FullDelay	1.97708	1.97708e+06	6	3
2.00639	Node12	0	123	LastDelay	0.13239	132390	1	3
2.00639	Node12	0	123	FullDelay	1.97564	1.97564e+06	6	3
2.01495	Node12	0	161	LastDelay	0.1327	132700	1	3
2.01495	Node12	0	161	FullDelay	1.9747	1.9747e+06	6	3
2.02351	Node12	0	202	LastDelay	0.13251	132510	1	3
2.02351	Node12	0	202	FullDelay	1.97301	1.97301e+06	5	3
2.03207	Node12	0	240	LastDelay	0.13257	132570	1	3
2.03207	Node12	0	240	FullDelay	1.97207	1.97207e+06	5	3
2.04064	Node12	0	278	LastDelay	0.132638	132638	1	3
2.04064	Node12	0	278	FullDelay	1.97114	1.97114e+06	5	3
2.04921	Node12	0	317	LastDelay	0.132456	132456	1	3
2.04921	Node12	0	317	FullDelay	1.96996	1.96996e+06	5	3
2.05777	Node12	0	354	LastDelay	0.132774	132774	1	3
2.05777	Node12	0	354	FullDelay	1.96927	1.96927e+06	5	3
2.06634	Node12	0	393	LastDelay	0.132592	132592	1	3
2.06634	Node12	0	393	FullDelay	1.96809	1.96809e+06	5	3
2.07491	Node12	0	432	LastDelay	0.13241	132410	1	3
2.07491	Node12	0	432	FullDelay	1.96691	1.96691e+06	5	3
2.08348	Node12	0	469	LastDelay	0.132728	132728	1	3
2.08348	Node12	0	469	FullDelay	1.96623	1.96623e+06	5	3
2.09205	Node12	0	509	LastDelay	0.132546	132546	1	3
2.09205	Node12	0	509	FullDelay	1.9648	1.9648e+06	5	3
2.10061	Node12	0	547	LastDelay	0.132614	132614	1	3
2.10061	Node12	0	547	FullDelay	1.96386	1.96386e+06	5	3
2.10918	Node12	0	585	LastDelay	0.132682	132682	1	3
2.10918	Node12	0	585	FullDelay	1.96293	1.96293e+06	5	3
2.11775	Node12	0	623	LastDelay	0.13275	132750	1	3
2.11775	Node12	0	623	FullDelay	1.962	1.962e+06	5	3
2.12632	Node12	0	662	LastDelay	0.132568	132568	1	3
2.12632	Node12	0	662	FullDelay	1.96082	1.96082e+06	5	3
2.13489	Node12	0	700	LastDelay	0.132636	132636	1	3
2.13489	Node12	0	700	FullDelay	1.95989	1.95989e+06	5	3
2.14345	Node12	0	738	LastDelay	0.132704	132704	1	3
2.14345	Node12	0	738	FullDelay	1.95895	1.95895e+06	5	3
2.15202	Node12	0	777	LastDelay	0.132522	132522	1	3
2.15202	Node12	0	777	FullDelay	1.95777	1.95777e+06	5	3
2.16059	Node12	0	817	LastDelay	0.13284	132840	1	3
2.16059	Node12	0	817	FullDelay	1.95634	1.95634e+06	5	3
2.16916	Node12	0	856	LastDelay	0.132658	132658	1	3
2.16916	Node12	0	856	FullDelay	1.95516	1.95516e+06	5	3
2.17773	Node12	0	895	LastDelay	0.132476	132476	1	3
2.17773	Node12	0	895	FullDelay	1.95398	1.95398e+06	5	3
2.18629	Node12	0	932	LastDelay	0.132794	132794	1	3
2.18629	Node12	0	932	FullDelay	1.95329	1.95329e+06	5	3
2.19486	Node12	0	971	LastDelay	0.132612	132612	1	3
2.19486	Node12	0	971	FullDelay	1.95211	1.95211e+06	5	3
2.20343	Node12	0	1011	LastDelay	0.13268	132680	1	3
2.20343	Node12	0	1011	FullDelay	1.90468	1.90468e+06	5	3
2.212	Node12	0	1048	LastDelay	0.132748	132748	1	3
2.212	Node12	0	1048	FullDelay	1.66125	1.66125e+06	4	3
2.22057	Node12	0	1086	LastDelay	0.132566	132566	1	3
2.22057	Node12	0	1086	FullDelay	1.66032	1.66032e+06	4	3
2.22913	Node12	0	1123	LastDelay	0.132634	132634	1	3
2.22913	Node12	0	1123	FullDelay	1.65963	1.65963e+06	4	3
2.2377	Node12	0	1161	LastDelay	0.132702	132702	1	3
2.2377	Node12	0	1161	FullDelay	1.6587	1.6587e+06	4	3
2.24627	Node12	0	1198	LastDelay	0.13277	132770	1	3
2.24627	Node12	0	1198	FullDelay	1.65802	1.65802e+06	4	3
2.25484	Node12	0	1237	LastDelay	0.132588	132588	1	3
2.25484	Node12	0	1237	FullDelay	1.65684	1.65684e+06	4	3
2.26341	Node12	0	1274	LastDelay	0.132656	132656	1	3
2.26341	Node12	0	1274	FullDelay	1.65616	1.65616e+06	4	3
2.27197	Node12	0	1311	LastDelay	0.132724	132724	1	3
2.27197	Node12	0	1311	FullDelay	1.65547	1.65547e+06	4	3
2.28054	Node12	0	1349	LastDelay	0.132542	132542	1	3
2.28054	Node12	0	1349	FullDelay	1.65454	1.65454e+06	4	3
2.28911	Node12	0	1385	LastDelay	0.13286	132860	1	3
2.28911	Node12	0	1385	FullDelay	1.65411	1.65411e+06	4	3
2.29768	Node12	0	1424	LastDelay	0.132678	132678	1	3
2.29768	Node12	0	1424	FullDelay	1.65293	1.65293e+06	4	3
2.30625	Node12	0	1461	LastDelay	0.132496	132496	1	3
2.30625	Node12	0	1461	FullDelay	1.65225	1.65225e+06	3	3
2.31481	Node12	0	1496	LastDelay	0.132814	132814	1	3
2.31481	Node12	0	1496	FullDelay	1.65206	1.65206e+06	3	3
2.32338	Node12	0	1533	LastDelay	0.132632	132632	1	3
2.32338	Node12	0	1533	FullDelay	1.65138	1.65138e+06	3	3
2.33195	Node12	0	1569	LastDelay	0.1327	132700	1	3
2.33195	Node12	0	1569	FullDelay	1.65095	1.65095e+06	3	3
2.34052	Node12	0	1605	LastDelay	0.132768	132768	1	3
2.34052	Node12	0	1605	FullDelay	1.65052	1.65052e+06	3	3
2.34909	Node12	0	1642	LastDelay	0.132586	132586	1	3
2.34909	Node12	0	1642	FullDelay	1.64984	1.64984e+06	3	3
2.35765	Node12	0	1678	LastDelay	0.132654	132654	1	3
2.35765	Node12	0	1678	FullDelay	1.30965	1.30965e+06	3	3
2.36622	Node12	0	1714	LastDelay	0.132722	132722	1	3
2.36622	Node12	0	1714	FullDelay	1.30922	1.30922e+06	3	3
2.37479	Node12	0	1750	LastDelay	0.13279	132790	1	3
2.37479	Node12	0	1750	FullDelay	1.30879	1.30879e+06	3	3
2.38336	Node12	0	1787	LastDelay	0.132608	132608	1	3
2.38336	Node12	0	1787	FullDelay	1.30811	1.30811e+06	3	3
2.39193	Node12	0	1823	LastDelay	0.132676	132676	1	3
2.39193	Node12	0	1823	FullDelay	1.30768	1.30768e+06	3	3
2.40049	Node12	0	1859	LastDelay	0.132744	132744	1	3
2.40049	Node12	0	1859	FullDelay	1.30724	1.30724e+06	3	3
2.40906	Node12	0	1896	LastDelay	0.132562	132562	1	3
2.40906	Node12	0	1896	FullDelay	1.30656	1.30656e+06	3	3
2.41763	Node12	0	1932	LastDelay	0.13288	132880	1	3
2.41763	Node12	0	1932	FullDelay	1.30613	1.30613e+06	3	3
2.4262	Node12	0	1969	LastDelay	0.132698	132698	1	3
2.4262	Node12	0	1969	FullDelay	1.30545	1.30545e+06	3	3
2.43477	Node12	0	2006	LastDelay	0.132516	132516	1	3
2.43477	Node12	0	2006	FullDelay	1.30477	1.30477e+06	3	3
2.44333	Node12	0	2041	LastDelay	0.132834	132834	1	3
2.44333	Node12	0	2041	FullDelay	1.30458	1.30458e+06	3	3
2.4519	Node12	0	2078	LastDelay	0.132652	132652	1	3
2.4519	Node12	0	2078	FullDelay	1.3039	1.3039e+06	3	3
2.46047	Node12	0	2114	LastDelay	0.13272	132720	1	3
2.46047	Node12	0	2114	FullDelay	1.30347	1.30347e+06	2	3
2.46904	Node12	0	2149	LastDelay	0.132788	132788	1	3
2.46904	Node12	0	2149	FullDelay	1.30329	1.30329e+06	2	3
2.47761	Node12	0	2185	LastDelay	0.132606	132606	1	3
2.47761	Node12	0	2185	FullDelay	1.30286	1.30286e+06	2	3
2.48617	Node12	0	2220	LastDelay	0.132674	132674	1	3
2.48617	Node12	0	2220	FullDelay	1.30267	1.30267e+06	2	3
2.49474	Node12	0	2255	LastDelay	0.132742	132742	1	3
2.49474	Node12	0	2255	FullDelay	1.30249	1.30249e+06	2	3
2.50331	Node12	0	2290	LastDelay	0.13281	132810	1	3
2.50331	Node12	0	2290	FullDelay	0.81681	816810	2	3
2.51188	Node12	0	2326	LastDelay	0.132628	132628	1	3
2.51188	Node12	0	2326	FullDelay	0.816378	816378	2	3
2.52045	Node12	0	2362	LastDelay	0.132446	132446	1	3
2.52045	Node12	0	2362	FullDelay	0.815946	815946	2	3
2.52901	Node12	0	2396	LastDelay	0.132764	132764	1	3
2.52901	Node12	0	2396	FullDelay	0.816014	816014	2	3
2.53758	Node12	0	2432	LastDelay	0.132582	132582	1	3
2.53758	Node12	0	2432	FullDelay	0.815582	815582	2	3
2.54615	Node12	0	2466	LastDelay	0.1329	132900	1	3
2.54615	Node12	0	2466	FullDelay	0.81565	815650	2	3
2.55472	Node12	0	2502	LastDelay	0.132718	132718	1	3
2.55472	Node12	0	2502	FullDelay	0.815218	815218	2	3
2.56329	Node12	0	2538	LastDelay	0.132536	132536	1	3
2.56329	Node12	0	2538	FullDelay	0.814786	814786	2	3
2.57185	Node12	0	2572	LastDelay	0.132854	132854	1	3
2.57185	Node12	0	2572	FullDelay	0.814854	814854	2	3
2.58042	Node12	0	2608	LastDelay	0.132672	132672	1	3
2.58042	Node12	0	2608	FullDelay	0.814422	814422	2	3
2.58899	Node12	0	2643	LastDelay	0.13274	132740	1	3
2.58899	Node12	0	2643	FullDelay	0.81424	814240	2	3
2.59756	Node12	0	2679	LastDelay	0.132558	132558	1	3
2.59756	Node12	0	2679	FullDelay	0.813808	813808	2	3
2.60613	Node12	0	2714	LastDelay	0.132626	132626	1	3
2.60613	Node12	0	2714	FullDelay	0.813626	813626	2	3
2.61469	Node12	0	2948	LastDelay	0.132694	132694	1	3
2.61469	Node12	0	2948	FullDelay	0.132694	132694	1	3
2.62326	Node12	0	2983	LastDelay	0.132512	132512	1	3
2.62326	Node12	0	2983	FullDelay	0.132512	132512	1	3
2.63183	Node12	0	3016	LastDelay	0.13283	132830	1	3
2.63183	Node12	0	3016	FullDelay	0.13283	132830	1	3
2.6404	Node12	0	3051	LastDelay	0.132648	132648	1	3
2.6404	Node12	0	3051	FullDelay	0.132648	132648	1	3
2.64897	Node12	0	3086	LastDelay	0.132466	132466	1	3
2.64897	Node12	0	3086	FullDelay	0.132466	132466	1	3
2.65753	Node12	0	3119	LastDelay	0.132784	132784	1	3
2.65753	Node12	0	3119	FullDelay	0.132784	132784	1	3
2.6661	Node12	0	3154	LastDelay	0.132602	132602	1	3
2.6661	Node12	0	3154	FullDelay	0.132602	132602	1	3
2.67467	Node12	0	3188	LastDelay	0.13267	132670	1	3
2.67467	Node12	0	3188	FullDelay	0.13267	132670	1	3
2.68324	Node12	0	3222	LastDelay	0.132738	132738	1	3
2.68324	Node12	0	3222	FullDelay	0.132738	132738	1	3
2.69181	Node12	0	3257	LastDelay	0.132556	132556	1	3
2.69181	Node12	0	3257	FullDelay	0.132556	132556	1	3
2.70037	Node12	0	3291	LastDelay	0.132624	132624	1	3
2.70037	Node12	0	3291	FullDelay	0.132624	132624	1	3
2.70894	Node12	0	3325	LastDelay	0.132692	132692	1	3
2.70894	Node12	0	3325	FullDelay	0.132692	132692	1	3
2.71751	Node12	0	3359	LastDelay	0.13276	132760	1	3
2.71751	Node12	0	3359	FullDelay	0.13276	132760	1	3
2.72608	Node12	0	3394	LastDelay	0.132578	132578	1	3
2.72608	Node12	0	3394	FullDelay	0.132578	132578	1	3
2.73465	Node12	0	3428
